run_id,config_name,total_ram_mb,cpu_cores,batch_size,buffer_size,learning_rate,beta,epsilon,lambd,num_epoch,num_layers,hidden_units,gamma,strength,time_horizon,summary_freq,keep_checkpoints,max_steps,cpu_avg_unity,cpu_peak_unity,ram_avg_unity,ram_peak_unity,cpu_avg_python,cpu_peak_python,ram_avg_python,ram_peak_python,duration_sec
run_1765464310,sample_1044.yaml,11700.625,6,641,1240,0.0003,0.01,0.3,0.99,5,1,342,0.999,0.5,112,1873,5,50000,32.28777777777776,93.8,156.61195746527778,161.18359375,287.92277777777815,303.2,505.4759331597222,516.98828125,89.94260740280151
run_1765464403,sample_1045.yaml,11700.625,6,763,10301,0.0003,0.01,0.3,0.99,3,3,307,0.999,0.5,127,3424,5,50000,35.92457142857141,93.8,157.03328125,165.671875,279.55428571428604,303.4,543.8291741071429,566.421875,87.56291890144348
run_1765464504,sample_1046.yaml,11700.625,6,1001,14645,0.0003,0.01,0.3,0.99,7,1,230,0.999,0.5,95,2439,5,50000,33.37539267015704,95.8,155.78902159685865,157.52734375,261.07801047120466,305.4,537.0098372054974,561.3828125,95.4075014591217
run_1765464640,sample_1047.yaml,11700.625,6,396,1979,0.0003,0.01,0.3,0.99,8,3,409,0.999,0.5,100,1629,5,50000,23.480459770114933,87.8,159.54214559386972,164.9921875,293.1084291187742,305.4,519.526400862069,526.046875,130.65905141830444
run_1765464727,sample_1048.yaml,11700.625,6,728,8545,0.0003,0.01,0.3,0.99,2,3,416,0.999,0.5,18,4877,5,50000,35.658282208588936,93.8,158.49070168711657,165.0234375,283.2190184049083,303.2,550.7763132668712,571.16015625,81.32950139045715
run_1765464797,sample_1049.yaml,11700.625,6,559,14065,0.0003,0.01,0.3,0.99,2,1,126,0.999,0.5,85,4317,5,50000,39.6076923076923,95.6,155.69375,166.03515625,277.47,303.3,522.16171875,547.33984375,64.72983288764954
run_1765464882,sample_1050.yaml,11700.625,6,239,12968,0.0003,0.01,0.3,0.99,3,2,400,0.999,0.5,36,4609,5,50000,34.46459627329192,83.8,158.38375873447205,166.17578125,278.4900621118016,303.3,524.6871360636646,544.2578125,80.3735945224762
run_1765465008,sample_1051.yaml,11700.625,6,270,8940,0.0003,0.01,0.3,0.99,9,2,85,0.999,0.5,123,4159,5,50000,27.954732510288046,87.8,160.2490194187243,161.62109375,266.7880658436217,303.1,516.2222382973251,529.35546875,121.55294561386108
run_1765465111,sample_1052.yaml,11700.625,6,222,4804,0.0003,0.01,0.3,0.99,7,1,448,0.999,0.5,87,4866,5,50000,26.352061855670105,79.8,156.99518766108247,163.98046875,284.00360824742313,303.1,506.2493556701031,525.03125,96.83675694465637
run_1765465185,sample_1053.yaml,11700.625,6,757,16022,0.0003,0.01,0.3,0.99,2,1,226,0.999,0.5,120,1184,5,50000,42.806428571428555,101.1,158.1491908482143,164.8828125,277.776428571429,303.3,530.8629464285714,554.4765625,69.83653712272644
